P [mW]; data_bin; data_hex; data_dec; hamming_in; hamming_out; time [ns]; I (static) [A]; I (dynamic) [A]; time [ns]; I (laser) [A]
150; 11010110; D6; 214; 5; 6; 2.0005e-08; -1.0545428450000001e-06; -0.0012353209591961952; 3.0000000000000004e-08; -0.0625917362
150; 11010111; D7; 215; 6; 3; 2.0005e-08; 2.04670641405e-05; -0.0015343630436197048; 3.0000000000000004e-08; -0.0624986138
150; 11011000; D8; 216; 4; 3; 2.0005e-08; -2.15687478945e-05; -0.0008874858459098745; 3.0000000000000004e-08; -0.06267552645
150; 11011001; D9; 217; 5; 4; 2.0005e-08; -6.153716406e-06; -0.0011910188347693544; 3.0000000000000004e-08; -0.06263375715
150; 11011010; DA; 218; 5; 5; 2.0005e-08; -1.1591582615e-05; -0.0012572796738195976; 3.0000000000000004e-08; -0.06262252635
150; 11011011; DB; 219; 6; 5; 2.0005e-08; -1.8749664495e-05; -0.0015929814941725584; 3.0000000000000004e-08; -0.06265822104999999
150; 10110; 16; 22; 3; 4; 2.0005e-08; -7.53527729e-07; -0.0007493423397334115; 3.0000000000000004e-08; -0.0626296355
150; 11011100; DC; 220; 5; 3; 2.0004187800000002e-08; -3.2567481859999998e-06; -0.0013478355972377288; 3.0000000000000004e-08; -0.0627297573
150; 11011101; DD; 221; 6; 3; 2.000332065e-08; 1.09999546e-05; -0.0015300427842562707; 3.0000000000000004e-08; -0.06257862759999999
150; 11011110; DE; 222; 6; 4; 2.0005e-08; 2.723293121e-05; -0.0015378838349465365; 3.0000000000000004e-08; -0.0625703712
150; 11011111; DF; 223; 7; 5; 2.0005e-08; 3.079943574e-05; -0.0018663311726335944; 3.0000000000000004e-08; -0.06245910235
150; 11100000; E0; 224; 3; 4; 2.0005e-08; -1.1656532685e-05; -0.00048409358141394076; 3.0000000000000004e-08; -0.062667958
150; 11100001; E1; 225; 4; 5; 2.0005e-08; -9.7195842045e-06; -0.0009378886627424756; 3.0000000000000004e-08; -0.06258548785000001
150; 11100010; E2; 226; 4; 3; 2.0005e-08; -2.8946118382000003e-06; -0.0008932073516144082; 3.0000000000000004e-08; -0.0625592576
150; 11100011; E3; 227; 5; 2; 2.0005e-08; 1.9010778364500003e-05; -0.0011871131937147333; 3.0000000000000004e-08; -0.0625235938
150; 11100100; E4; 228; 4; 4; 2.0005e-08; 1.9430655346e-05; -0.0008141369914869865; 3.0000000000000004e-08; -0.0627607506
150; 11100101; E5; 229; 5; 5; 2.0005e-08; 2.5899031499999998e-06; -0.001152406630628397; 3.0000000000000004e-08; -0.06258139225
